attrition,age,daily_rate,distance_from_home,education,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,business_travel,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.380952380952381,0.37723693629205435,0.9285714285714285,0.25,1.0,0.9285714285714286,0.6666666666666667,0.0,0.3333333333333333,0.06856240126382307,0.14523188114836377,0.2222222222222222,0.0,0.2857142857142857,0.0,1.0,0.0,0.225,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5476190476190477,0.8976377952755905,0.6785714285714285,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666667,0.0,0.3333333333333333,0.11221695629278569,0.7883557518570568,0.1111111111111111,1.0,0.7857142857142857,1.0,1.0,0.0,0.1,0.8333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.0,0.11764705882352941,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.7619047619047619,0.16177523264137436,0.0,0.5,0.6666666666666667,0.7999999999999998,0.3333333333333333,0.0,0.6666666666666667,0.14117956819378621,0.05344308371812889,0.2222222222222222,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8333333333333333,0.7029348604151753,0.42857142857142855,0.25,1.0,0.38571428571428573,1.0,0.25,0.0,0.1812006319115324,0.969925717727364,0.1111111111111111,0.0,0.0,0.0,0.6666666666666667,0.6666666666666666,0.125,0.5,0.6666666666666667,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.35714285714285715,0.5934144595561918,0.4642857142857143,0.5,1.0,0.5999999999999999,0.6666666666666667,0.0,0.3333333333333333,0.09199578725645077,0.10355350331258784,0.1111111111111111,0.0,0.1428571428571428,0.0,1.0,0.3333333333333333,0.2,0.8333333333333333,0.6666666666666667,0.2,0.38888888888888884,0.06666666666666667,0.3529411764705882,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5238095238095237,0.6349319971367215,0.10714285714285714,0.0,1.0,0.2285714285714286,0.6666666666666667,1.0,0.6666666666666667,0.94913112164297,0.17687211403332662,0.1111111111111111,0.0,0.2142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.525,0.3333333333333333,0.6666666666666667,0.5,0.4444444444444444,0.6,0.5294117647058824,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8809523809523809,0.4223335719398711,0.4642857142857143,0.75,0.6666666666666667,0.4428571428571429,1.0,1.0,0.3333333333333333,0.9327540810953133,0.45151575988757275,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,0.9,0.5,0.6666666666666667,0.6000000000000001,0.8333333333333333,0.13333333333333333,0.8823529411764706,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.380952380952381,0.6921975662133142,0.03571428571428571,0.0,1.0,0.21428571428571425,0.3333333333333333,0.25,0.6666666666666667,0.44960505529225914,0.4810279060429633,0.1111111111111111,0.0,0.4285714285714285,0.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.5,0.06666666666666667,0.5294117647058824,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7857142857142856,0.15103793843951324,0.07142857142857142,0.5,1.0,0.9714285714285713,0.6666666666666667,0.75,0.3333333333333333,0.6700895208004213,0.2046978518369805,0.3333333333333333,0.0,0.4999999999999999,0.0,0.6666666666666667,0.0,0.525,1.0,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8095238095238095,0.42734430923407296,0.0,0.75,0.6666666666666667,0.49999999999999994,0.3333333333333333,1.0,0.6666666666666667,1.0000000000000002,0.14390684601485645,0.0,0.0,0.2142857142857143,0.0,0.0,0.3333333333333333,0.8500000000000001,0.8333333333333333,0.6666666666666667,0.8250000000000001,1.0,0.7333333333333333,0.5294117647058824,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.21428571428571425,0.5669291338582677,0.2857142857142857,0.5,1.0,0.9857142857142855,0.6666666666666667,0.0,0.3333333333333333,0.06687730384412849,0.38895804055410554,0.1111111111111111,0.0,0.3571428571428571,0.0,1.0,0.0,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.0,0.1764705882352941,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.4047619047619047,0.3249821045096636,0.7857142857142857,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,0.25,0.6666666666666667,0.25839915745129016,0.5381650271029914,0.3333333333333333,1.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.16666666666666666,0.6666666666666667,0.025,0.0,0.0,0.058823529411764705,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.5952380952380951,0.8890479599141016,0.2142857142857143,0.5,1.0,0.10000000000000003,1.0,0.0,1.0,0.05687203791469194,0.1258381851033929,0.4444444444444444,0.0,0.2142857142857143,0.0,1.0,1.0,0.17500000000000002,0.5,1.0,0.125,0.2222222222222222,0.13333333333333333,0.11764705882352941,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.6428571428571428,0.7823908375089477,0.03571428571428571,0.25,0.0,0.49999999999999994,0.3333333333333333,0.75,1.0,0.8311216429699843,0.7375225858261393,1.0,0.0,0.8571428571428571,1.0,1.0,0.3333333333333333,0.55,0.16666666666666666,0.6666666666666667,0.5,0.4444444444444444,0.7333333333333333,0.47058823529411764,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4523809523809524,0.13457408732999285,0.7142857142857143,0.5,0.3333333333333333,0.49999999999999994,1.0,0.0,0.0,0.1345444971037388,0.838506324031319,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.3333333333333333,0.2,0.5,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.4047619047619047,0.025769506084466723,0.03571428571428571,0.5,0.3333333333333333,0.10000000000000003,0.6666666666666667,0.25,0.3333333333333333,0.179884149552396,0.5577996386267817,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.25,0.8333333333333333,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.06666666666666667,0.11764705882352941,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5714285714285714,0.5898353614889047,0.7142857142857143,0.25,0.6666666666666667,0.08571428571428569,0.6666666666666667,0.25,0.6666666666666667,0.22411795681937866,0.5759887572776551,0.2222222222222222,0.0,0.3571428571428571,0.0,0.3333333333333333,0.3333333333333333,0.275,0.8333333333333333,0.6666666666666667,0.125,0.16666666666666666,0.0,0.11764705882352941,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.4761904761904761,0.8296349319971367,0.03571428571428571,0.75,1.0,0.8285714285714285,0.6666666666666667,0.25,0.6666666666666667,0.2919431279620853,0.2073880746837984,1.0,0.0,0.2142857142857143,0.0,0.3333333333333333,0.0,0.35000000000000003,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4761904761904761,0.7029348604151753,0.9999999999999999,0.5,1.0,0.3428571428571428,0.6666666666666667,0.25,1.0,0.2765666140073723,0.08395904436860069,0.3333333333333333,0.0,0.4999999999999999,0.0,0.0,0.3333333333333333,0.225,0.5,0.0,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.21428571428571425,0.2648532569792412,0.0,0.0,0.6666666666666667,0.42857142857142855,0.3333333333333333,0.25,0.0,0.17319641916798317,0.30455731780766915,0.5555555555555556,0.0,0.5714285714285713,0.0,0.6666666666666667,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7380952380952379,0.6442376521116678,0.6071428571428571,0.75,1.0,0.8857142857142857,0.6666666666666667,0.25,1.0,0.30516061084781465,0.8712708291507729,0.1111111111111111,1.0,0.2857142857142857,0.0,0.0,0.6666666666666666,0.17500000000000002,0.0,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.380952380952381,0.5554760200429492,0.3214285714285714,0.75,1.0,0.18571428571428567,0.6666666666666667,0.0,0.6666666666666667,0.14776197998946816,0.15571170447701263,0.1111111111111111,1.0,0.4285714285714285,0.0,1.0,0.3333333333333333,0.125,0.6666666666666666,1.0,0.125,0.16666666666666666,0.13333333333333333,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.5238095238095237,0.5748031496062992,0.6428571428571428,0.25,0.6666666666666667,0.9857142857142855,0.6666666666666667,0.25,1.0,0.09120589784096894,0.5793615739811283,0.8888888888888888,1.0,0.2857142857142857,0.0,0.6666666666666667,0.3333333333333333,0.375,0.3333333333333333,1.0,0.17500000000000002,0.1111111111111111,0.2,0.4117647058823529,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.4761904761904761,0.7716535433070866,0.9999999999999999,0.0,0.3333333333333333,0.5714285714285714,0.6666666666666667,0.25,0.0,0.29826224328594,0.3718128889781168,0.7777777777777777,1.0,0.5714285714285713,0.0,0.3333333333333333,0.0,0.42500000000000004,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.2619047619047619,0.01360057265569077,0.9285714285714285,0.5,0.3333333333333333,0.07142857142857145,0.6666666666666667,0.5,1.0,0.34913112164297,0.9006625175667536,0.1111111111111111,0.0,0.7857142857142857,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.25,0.2222222222222222,0.06666666666666667,0.5294117647058824,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.09523809523809518,0.7401574803149605,0.14285714285714285,0.5,1.0,0.42857142857142855,1.0,0.0,0.3333333333333333,0.06945760926803582,0.4134912668138928,0.1111111111111111,1.0,0.3571428571428571,0.0,0.0,0.3333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.13333333333333333,0.11764705882352941,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.42857142857142855,0.3815318539727989,0.6071428571428571,0.0,0.3333333333333333,0.6142857142857143,0.6666666666666667,0.0,1.0,0.0602422327540811,0.22521582011644245,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.3333333333333333,0.6666666666666667,0.2,0.05555555555555555,0.06666666666666667,0.4117647058823529,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5238095238095237,0.7508947745168217,0.2857142857142857,1.0,1.0,0.4714285714285715,0.3333333333333333,0.25,1.0,0.20363349131121647,0.48777353944990964,1.0,0.0,0.2142857142857143,0.0,1.0,0.3333333333333333,0.125,0.8333333333333333,0.0,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.6666666666666665,0.38797423049391555,0.0,0.75,1.0,0.9571428571428571,0.6666666666666667,0.5,0.0,0.4416535018430753,0.41252760489861473,0.7777777777777777,0.0,0.3571428571428571,0.0,0.6666666666666667,0.3333333333333333,0.42500000000000004,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.3333333333333333,0.6750178954903364,0.10714285714285714,0.75,1.0,0.02857142857142858,0.0,0.5,1.0,0.4945234333859926,0.9523388877735394,0.1111111111111111,0.0,0.0,0.0,0.6666666666666667,0.0,0.35000000000000003,0.3333333333333333,0.3333333333333333,0.35000000000000003,0.4444444444444444,0.6,0.47058823529411764,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.28571428571428564,0.520400858983536,0.0,0.0,0.6666666666666667,0.8285714285714285,0.3333333333333333,0.5,0.6666666666666667,0.39310163243812535,0.7561132302750452,0.1111111111111111,0.0,0.7857142857142857,1.0,0.6666666666666667,0.0,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.275,0.4444444444444444,0.3333333333333333,0.47058823529411764,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.21428571428571425,0.8160343593414459,0.6785714285714285,0.5,1.0,0.857142857142857,0.6666666666666667,0.25,0.6666666666666667,0.4724591890468668,0.434531218630797,0.1111111111111111,0.0,0.2142857142857143,0.0,1.0,0.0,0.17500000000000002,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.7857142857142856,0.9785254115962777,0.25,0.75,0.3333333333333333,0.7285714285714284,0.3333333333333333,0.5,0.3333333333333333,0.6045813586097947,0.5477614936759687,0.5555555555555556,0.0,0.3571428571428571,0.0,1.0,0.6666666666666666,0.4,0.8333333333333333,0.0,0.25,0.5,0.26666666666666666,0.4117647058823529,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.28571428571428564,0.64638511095204,0.07142857142857142,0.5,1.0,0.8285714285714285,0.6666666666666667,0.0,0.0,0.08678251711427068,0.25946597068861676,0.5555555555555556,1.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.8333333333333333,0.6666666666666667,0.125,0.1111111111111111,0.0,0.23529411764705882,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5476190476190477,0.5683607730851825,0.17857142857142855,0.5,1.0,0.6428571428571428,0.6666666666666667,0.5,1.0,0.6625592417061611,0.5051194539249146,0.3333333333333333,1.0,0.4999999999999999,0.0,0.6666666666666667,0.0,0.4,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.28571428571428564,0.16607015032211883,0.8928571428571428,0.75,0.6666666666666667,0.31428571428571433,0.3333333333333333,0.25,0.0,0.29947340705634545,0.8381047982332864,0.5555555555555556,0.0,0.2857142857142857,0.0,0.6666666666666667,0.0,0.225,0.8333333333333333,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.0,0.058823529411764705,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2619047619047619,0.6370794559770937,0.0,0.5,0.6666666666666667,0.7857142857142856,0.6666666666666667,0.0,0.6666666666666667,0.05523959978936282,0.7092150170648465,0.0,0.0,0.2142857142857143,0.0,1.0,0.0,0.17500000000000002,0.16666666666666666,0.3333333333333333,0.15000000000000002,0.1111111111111111,0.06666666666666667,0.29411764705882354,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6428571428571428,0.6800286327845383,0.17857142857142855,0.5,1.0,0.38571428571428573,0.3333333333333333,0.5,1.0,0.41369141653501845,0.5920899417787593,0.6666666666666666,0.0,0.0714285714285714,0.0,1.0,0.0,0.5750000000000001,0.3333333333333333,0.6666666666666667,0.47500000000000003,0.38888888888888884,0.8,0.47058823529411764,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.857142857142857,0.748031496062992,0.07142857142857142,0.5,1.0,0.31428571428571433,0.6666666666666667,0.25,0.0,0.25966298051606107,0.5989560329251155,0.2222222222222222,0.0,0.2142857142857143,0.0,1.0,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.0,0.29411764705882354,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.42857142857142855,0.9262705798138868,0.14285714285714285,0.25,1.0,0.45714285714285713,0.6666666666666667,0.25,0.3333333333333333,0.25829383886255924,0.31523790403533425,0.8888888888888888,0.0,0.3571428571428571,0.0,1.0,0.0,0.4,0.5,1.0,0.325,0.611111111111111,0.2,0.4117647058823529,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.35714285714285715,0.0322118826055834,0.10714285714285714,0.75,0.6666666666666667,0.24285714285714283,0.3333333333333333,0.0,0.3333333333333333,0.08493944181147975,0.4478618751254768,0.6666666666666666,0.0,0.7142857142857143,1.0,1.0,0.0,0.17500000000000002,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.058823529411764705,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.4523809523809524,0.40157480314960625,0.35714285714285715,0.5,0.3333333333333333,0.24285714285714283,0.6666666666666667,0.5,1.0,0.5885202738283307,0.31969484039349527,0.1111111111111111,1.0,0.2142857142857143,0.0,0.6666666666666667,1.0,0.25,0.16666666666666666,0.6666666666666667,0.25,0.4444444444444444,0.0,0.4117647058823529,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.4761904761904761,0.012168933428775952,0.07142857142857142,0.5,0.0,0.657142857142857,0.6666666666666667,0.5,0.6666666666666667,0.5055292259083728,0.3032724352539651,0.0,0.0,0.0714285714285714,0.0,0.6666666666666667,0.6666666666666666,0.42500000000000004,1.0,0.3333333333333333,0.4,0.5555555555555556,0.3333333333333333,0.7647058823529411,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.3095238095238095,0.6277738010021474,0.0,0.75,0.6666666666666667,0.857142857142857,0.0,0.25,0.6666666666666667,0.17567140600315956,0.09182895001003813,0.0,0.0,0.0714285714285714,0.0,1.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.976190476190476,0.028632784538296346,0.07142857142857142,0.5,0.6666666666666667,0.5714285714285714,0.3333333333333333,0.0,1.0,0.061506055818852025,0.25545071270829145,0.3333333333333333,0.0,0.4285714285714285,0.0,0.0,0.3333333333333333,0.17500000000000002,1.0,0.6666666666666667,0.025,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.4523809523809524,0.15533285612025768,0.10714285714285714,0.75,0.0,0.1571428571428572,0.6666666666666667,0.0,1.0,0.09394418114797262,0.0178678980124473,0.4444444444444444,0.0,0.4285714285714285,0.0,0.6666666666666667,0.3333333333333333,0.325,0.3333333333333333,0.6666666666666667,0.225,0.4444444444444444,0.3333333333333333,0.47058823529411764,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.2619047619047619,0.9384395132426627,0.0,0.0,0.3333333333333333,0.17142857142857143,0.6666666666666667,0.5,1.0,0.36382306477093207,0.18088737201365188,0.1111111111111111,0.0,0.2142857142857143,0.0,1.0,0.3333333333333333,0.275,0.8333333333333333,0.6666666666666667,0.275,0.5555555555555556,0.26666666666666666,0.058823529411764705,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.4047619047619047,0.602720114531138,0.0,0.5,0.6666666666666667,0.8857142857142857,0.6666666666666667,0.5,0.6666666666666667,0.40968931016324384,0.28114836378237296,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.0,0.25,0.5,1.0,0.25,0.38888888888888884,0.0,0.47058823529411764,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2619047619047619,0.5683607730851825,0.6071428571428571,0.0,0.6666666666666667,0.7999999999999998,0.3333333333333333,0.0,1.0,0.0726698262243286,0.5166432443284481,0.1111111111111111,1.0,0.1428571428571428,0.0,0.6666666666666667,0.0,0.1,0.5,0.3333333333333333,0.1,0.16666666666666666,0.0,0.058823529411764705,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.8095238095238095,0.874015748031496,0.03571428571428571,0.5,0.6666666666666667,0.8428571428571427,0.3333333333333333,0.0,1.0,0.11600842548709847,0.04842401124272233,0.7777777777777777,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.15000000000000002,0.5,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5714285714285714,0.3078024337866857,0.10714285714285714,0.25,0.6666666666666667,0.39999999999999997,0.6666666666666667,1.0,1.0,0.9596103212216957,0.11399317406143344,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.55,0.5,0.6666666666666667,0.55,0.9444444444444444,0.7333333333333333,0.8823529411764706,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
